timestamp,left_angle,right_angle,angle_diff,distance,distance_ratio,img_width,adaptive_threshold,is_departure
1750213334.5869632,,,15.536578948287861,44,0.09166666666666666,480,22.930318430673523,0
1750213334.6402507,,,18.059809281458364,45,0.09375,480,17.867935166258093,0
1750213334.6928763,,,19.20163490225592,45,0.09375,480,17.867935166258093,0
1750213334.7488527,,,9.777609260935513,37,0.07708333333333334,480,21.62759571709253,0
1750213334.805761,,,8.285797023953748,36,0.075,480,21.448478241435044,0
1750213334.8602924,,,9.975932022342725,37,0.07708333333333334,480,21.62759571709253,0
1750213334.9132762,,37.33319573818583,,,,480,,0
1750213334.970086,,,12.876903431068762,39,0.08125,480,21.99114430201582,0
1750213335.0255158,,,10.698285357804792,37,0.07708333333333334,480,21.62759571709253,0
1750213335.0799398,,,9.89890756223894,35,0.07291666666666667,480,21.271148690628532,0
1750213335.1364098,,,7.333244164121304,34,0.07083333333333333,480,21.09561833212882,0
1750213335.196744,,,3.2180612837941993,31,0.06458333333333334,480,20.579920156426248,0
1750213335.2557583,,,4.806981909020543,32,0.06666666666666667,480,20.749995272785497,0
1750213335.3137436,,,4.977376296645431,33,0.06875,480,20.921897433052642,0
1750213335.371929,,,5.140797928533978,34,0.07083333333333333,480,21.09561833212882,0
1750213335.4304404,,,4.710040533026792,33,0.06875,480,20.921897433052642,0
1750213335.4883,,,7.411926553417146,36,0.075,480,21.448478241435044,0
1750213335.544347,,,10.191919880045717,35,0.07291666666666667,480,21.271148690628532,0
1750213335.5992754,,,12.202070928481582,36,0.075,480,21.448478241435044,0
1750213335.6537378,,,9.574481173125449,33,0.06875,480,20.921897433052642,0
1750213335.7088702,,,10.895704041424338,35,0.07291666666666667,480,21.271148690628532,0
1750213335.7647524,,,10.492773913110327,36,0.075,480,21.448478241435044,0
1750213335.820176,,,8.517230108306926,36,0.075,480,21.448478241435044,0
1750213335.876691,,,4.049402224894912,32,0.06666666666666667,480,20.749995272785497,0
1750213335.934657,,,5.1585517806060395,33,0.06875,480,20.921897433052642,0
1750213335.9941688,,,4.965045843953845,33,0.06875,480,20.921897433052642,0
1750213336.052862,,,4.890402058053851,32,0.06666666666666667,480,20.749995272785497,0
1750213336.1115627,,,5.433473751777633,34,0.07083333333333333,480,21.09561833212882,0
1750213336.166586,,,8.480966441617426,35,0.07291666666666667,480,21.271148690628532,0
1750213336.223194,,,5.605521222435783,34,0.07083333333333333,480,21.09561833212882,0
1750213336.277214,,,9.653100387831522,35,0.07291666666666667,480,21.271148690628532,0
1750213336.3317108,,,9.41004872027159,35,0.07291666666666667,480,21.271148690628532,0
1750213336.3861082,,,9.199389729756085,34,0.07083333333333333,480,21.09561833212882,0
1750213336.4376206,,38.585398192660286,,,,480,,0
1750213336.4881194,,,10.69907726228962,33,0.06875,480,20.921897433052642,0
1750213336.5396426,,,22.67904604793101,40,0.08333333333333333,480,17.135650552501183,0
1750213336.5913155,,,16.054422906325968,38,0.07916666666666666,480,21.808488838080574,0
1750213336.642755,,,24.964718332304543,46,0.09583333333333334,480,18.01825509947979,0
1750213336.6934195,,,11.594912862129846,31,0.06458333333333334,480,20.579920156426248,0
1750213336.7369769,52.59464336859145,,,,,480,,0
1750213336.7813287,52.59464336859145,,,,,480,,0
1750213336.8257093,63.43494882292201,,,,,480,,1
1750213336.8709042,54.637538112930955,,,,,480,,0
1750213336.9139383,,,,,,480,,0
1750213336.95487,,,,,,480,,0
1750213336.9978375,61.92751306414704,,,,,480,,1
1750213337.0422783,61.92751306414704,,,,,480,,1
1750213338.0860965,63.43494882292201,,,,,480,,1
1750213338.1370442,,25.844387554560335,,,,480,,0
1750213338.1859577,,26.188110697480855,,,,480,,0
1750213338.2355103,,26.241349652157766,,,,480,,0
1750213338.2862,,26.250242369688888,,,,480,,0
1750213338.3381112,,26.415062568090534,,,,480,,0
1750213338.3894765,,26.245857936003457,,,,480,,0
1750213338.4404447,,26.101753084736192,,,,480,,0
1750213338.4900217,,26.911245027538953,,,,480,,0
1750213338.5410628,,26.56505117707799,,,,480,,0
1750213338.5922308,,26.896236965493376,,,,480,,0
1750213338.644834,,25.981908162980115,,,,480,,0
1750213338.6979892,,27.216111557307475,,,,480,,0
1750213338.751123,,,37.9716037610504,63,0.13125,480,27.12172061588119,0
1750213338.8027472,,26.72736173301468,,,,480,,0
1750213338.8528614,,,36.86989764584402,61,0.12708333333333333,480,26.68200718444839,0
1750213338.9030297,,,39.833986329914765,65,0.13541666666666666,480,27.565834773338896,0
1750213338.9527733,,26.372136823544956,,,,480,,0
1750213339.0022671,,27.121303404158663,,,,480,,0
1750213339.0534377,,26.92202960781027,,,,480,,0
1750213339.1029565,,26.56505117707799,,,,480,,0
1750213339.1522875,,26.74243692461026,,,,480,,0
1750213339.202224,,26.771150214462114,,,,480,,0
1750213339.2537477,,26.771150214462114,,,,480,,0
1750213339.306352,,27.499138731047154,,,,480,,0
1750213339.3601208,,26.861917844402683,,,,480,,0
1750213339.408954,,30.677280021796445,,,,480,,0
1750213339.4587786,,26.754145472421747,,,,480,,0
1750213339.5082014,,27.73817962838724,,,,480,,0
1750213339.558543,,26.896236965493376,,,,480,,0
1750213339.6078925,,26.933507702415692,,,,480,,0
1750213339.6586766,,26.92202960781027,,,,480,,0
1750213339.7102377,,26.399934113966925,,,,480,,0
1750213339.7623637,,,42.35402643100248,70,0.14583333333333334,480,28.693210631436042,0
1750213339.8178368,,,31.139654011649412,62,0.12916666666666668,480,26.90129405359873,0
1750213339.8732502,,,33.01003086053705,62,0.12916666666666668,480,26.90129405359873,0
1750213339.928966,,,29.82302073641189,61,0.12708333333333333,480,26.68200718444839,0
1750213339.9835005,,,26.005511108777,55,0.11458333333333333,480,25.392304168328103,0
1750213340.0359986,,,38.54841449557112,64,0.13333333333333333,480,27.343247577960273,0
1750213340.0897186,,,23.885538813653813,52,0.10833333333333334,480,21.050874103610575,0
1750213340.1429782,,,25.95578464003325,54,0.1125,480,25.182017327346287,0
1750213340.1954572,,,23.550411358802673,50,0.10416666666666667,480,20.702064679082866,0
1750213340.248488,,,22.767262806110526,49,0.10208333333333333,480,20.529606496902428,0
1750213340.3008409,,,33.526381870823386,56,0.11666666666666667,480,25.60397946767724,0
1750213340.3533304,,,29.678489925135207,52,0.10833333333333334,480,24.765734239541853,0
1750213340.4074936,,,20.545900782806843,44,0.09166666666666666,480,17.718882423702265,0
1750213340.4629872,,,22.15980763370893,46,0.09583333333333334,480,18.01825509947979,0
1750213340.5220897,,,22.4659071129067,47,0.09791666666666667,480,18.169825417647075,0
1750213340.5776389,,,20.274651860218107,42,0.0875,480,17.424641597894194,0
1750213340.6323376,,,18.250421990660524,37,0.07708333333333334,480,16.712233054116954,0
1750213340.6877441,,,16.464778543437337,33,0.06875,480,20.921897433052642,0
1750213340.7418296,,,19.263433896933172,38,0.07916666666666666,480,16.85201410215317,0
1750213340.7976887,,,18.135894660635916,35,0.07291666666666667,480,16.436796715485684,0
1750213340.8548107,,,18.309418364436468,35,0.07291666666666667,480,16.436796715485684,0
1750213340.9108722,,,18.97188362899244,36,0.075,480,16.57382409565435,0
1750213340.9672744,,,17.17716739566455,34,0.07083333333333333,480,21.09561833212882,0
1750213341.0222797,,,20.984011257706953,39,0.08125,480,16.993156960648587,0
1750213341.0813286,,,20.481301190931372,39,0.08125,480,16.993156960648587,0
1750213341.1362576,,,17.99371526521817,34,0.07083333333333333,480,21.09561833212882,0
1750213341.1854112,,31.429565614838516,,,,480,,0
1750213341.2329202,,33.135609548718875,,,,480,,0
1750213341.2801855,,32.005383208083494,,,,480,,0
1750213341.3321729,,,3.366460663429798,1,0.0020833333333333333,480,16.33329016801901,0
1750213341.3797052,,,10.38029706601121,21,0.04375,480,18.98081749475051,0
1750213341.4289813,,,10.38029706601121,21,0.04375,480,18.98081749475051,0
1750213341.473595,,34.46081627137177,,,,480,,0
1750213341.5209877,48.366460663429805,,,,,480,,0
1750213341.5663478,45.830315486258016,,,,,480,,0
1750213341.6134803,43.264295411071615,,,,,480,,0
1750213341.6587458,45.88140399658214,,,,,480,,0
1750213341.7043893,42.87890360333855,,,,,480,,0
1750213341.75003,40.85537625889571,,,,,480,,0
1750213341.7952409,40.85537625889571,,,,,480,,0
1750213341.8392203,46.16913932790742,,,,,480,,0
1750213341.8843696,45.0,,,,,480,,0
1750213341.9277797,42.08916217383224,,,,,480,,0
1750213341.973442,45.0,,,,,480,,0
1750213342.0177824,42.929969346958906,,,,,480,,0
1750213342.061797,41.49646835521554,,,,,480,,0
1750213342.1052372,41.49646835521554,,,,,480,,0
1750213342.14982,43.72696997994329,,,,,480,,0
1750213342.1943269,42.436229788535,,,,,480,,0
1750213342.2369947,46.27303002005671,,,,,480,,0
1750213342.2804883,40.73210669970919,,,,,480,,0
1750213342.325223,40.73210669970919,,,,,480,,0
1750213342.3705907,39.58813084768297,,,,,480,,0
1750213342.4189715,,,7.258634995457335,28,0.058333333333333334,480,20.08072581160595,0
1750213342.4685452,,,7.723627044417,28,0.058333333333333334,480,20.08072581160595,0
1750213342.517109,,,9.188836077358765,29,0.06041666666666667,480,20.24527949055344,0
1750213342.5681038,,,6.867315929901565,26,0.05416666666666667,480,19.757174566286164,0
1750213342.6219487,,,4.739501180743105,24,0.05,480,19.441051505454016,0
1750213342.6778498,,,4.627547458520702,25,0.052083333333333336,480,19.598183444130942,0
1750213342.7345085,,,5.523057615324134,24,0.05,480,19.441051505454016,0
1750213342.7903419,,,5.4067259559173095,22,0.04583333333333333,480,19.132368675777286,0
1750213342.8468924,,,4.097627754181772,21,0.04375,480,18.98081749475051,0
1750213342.9025636,,,7.2156619974397955,23,0.04791666666666667,480,19.285779830361324,0
1750213342.9619563,,,2.17474411461005,19,0.03958333333333333,480,18.683288964377315,0
1750213343.0206976,,,0.28080508020536854,16,0.03333333333333333,480,18.25088827796027,0
1750213343.0791128,,,1.977505173127291,15,0.03125,480,18.110442945579454,0
1750213343.1353736,,,1.6932341492983838,15,0.03125,480,18.110442945579454,0
1750213343.193112,,,2.3384144592342224,13,0.027083333333333334,480,17.835051989958913,0
1750213343.2526054,,,2.986970237608695,14,0.029166666666666667,480,17.971832933003625,0
1750213343.3093967,,,2.253577376540349,12,0.025,480,17.700093246707976,0
1750213343.370188,,,0.39769684884094403,11,0.022916666666666665,480,17.56694923504168,0
1750213343.4284563,,,2.1488823290772316,10,0.020833333333333332,480,17.4356119092476,0
1750213343.4866176,,,2.56583570457677,10,0.020833333333333332,480,17.4356119092476,0
1750213343.5462072,,,2.467007458769956,9,0.01875,480,17.30607266702547,0
1750213343.6052053,,,1.927802326370447,8,0.016666666666666666,480,17.178322370321055,0
1750213343.6639636,,,0.8243428208451533,6,0.0125,480,16.92814950669511,0
1750213343.722834,,,2.7949966135002526,8,0.016666666666666666,480,17.178322370321055,0
1750213343.7825596,,,1.9385017693869955,6,0.0125,480,16.92814950669511,0
1750213343.8411667,,,2.3211263026652915,5,0.010416666666666666,480,16.80570617072471,0
1750213343.8999784,,,3.09692347607799,5,0.010416666666666666,480,16.80570617072471,0
1750213343.9593725,,,3.6695257129934618,5,0.010416666666666666,480,16.80570617072471,0
1750213344.018972,,,3.5222931170677896,4,0.008333333333333333,480,16.68501028285542,0
1750213344.0787816,,,4.795538138462788,3,0.00625,480,16.566050334091077,0
1750213344.1387033,,,8.63769819917006,11,0.022916666666666665,480,17.56694923504168,0
1750213344.1961794,,,4.932713974108253,4,0.008333333333333333,480,16.68501028285542,0
1750213344.2546856,,,5.9072875239547145,3,0.00625,480,16.566050334091077,0
1750213344.3126123,,,6.296336650638743,5,0.010416666666666666,480,16.80570617072471,0
1750213344.370629,,,5.827191699294751,3,0.00625,480,16.566050334091077,0
1750213344.4308524,,,5.063732788747821,1,0.0020833333333333333,480,16.33329016801901,0
1750213344.4871945,,,7.215456389690125,4,0.008333333333333333,480,16.68501028285542,0
1750213344.5448766,,,5.230740206886431,2,0.004166666666666667,480,16.44881440154529,0
1750213344.604218,,,8.49093670555645,5,0.010416666666666666,480,16.80570617072471,0
1750213344.6625097,,,7.729998665712287,4,0.008333333333333333,480,16.68501028285542,0
1750213344.718074,,,6.5500615552084085,3,0.00625,480,16.566050334091077,0
1750213344.7772129,,,7.2678228606526645,3,0.00625,480,16.566050334091077,0
1750213344.8342438,,,6.280858892234768,1,0.0020833333333333333,480,16.33329016801901,0
1750213344.8924816,,,6.165016231204461,0,0.0,480,16.219464941316733,0
1750213344.9513426,,,7.72951737547244,3,0.00625,480,16.566050334091077,0
1750213345.0103638,,,7.907683153940958,2,0.004166666666666667,480,16.44881440154529,0
1750213345.0680552,,,7.042039173729407,1,0.0020833333333333333,480,16.33329016801901,0
1750213345.1257808,,,8.395867819494121,3,0.00625,480,16.566050334091077,0
1750213345.181952,,,10.066934326694522,4,0.008333333333333333,480,16.68501028285542,0
1750213345.242291,,,8.02705824880799,1,0.0020833333333333333,480,16.33329016801901,0
1750213345.3007584,,,8.902737426930287,3,0.00625,480,16.566050334091077,0
1750213345.3602297,,,8.848111940570789,4,0.008333333333333333,480,16.68501028285542,0
1750213345.4194808,,,8.53716219140729,3,0.00625,480,16.566050334091077,0
1750213345.47774,,,9.033032976012983,3,0.00625,480,16.566050334091077,0
1750213345.5335379,,,11.318954642008244,5,0.010416666666666666,480,16.80570617072471,0
1750213345.5922258,,,9.494521575891433,5,0.010416666666666666,480,16.80570617072471,0
1750213345.6493034,,,9.778030058111213,4,0.008333333333333333,480,16.68501028285542,0
1750213345.7085059,,,10.746720185966389,5,0.010416666666666666,480,16.80570617072471,0
1750213345.7670546,,,9.63753811293094,3,0.00625,480,16.566050334091077,0
1750213345.8222551,,,11.459067076575934,4,0.008333333333333333,480,16.68501028285542,0
1750213345.879068,,,11.301697245469533,4,0.008333333333333333,480,16.68501028285542,0
1750213345.9362876,,,11.539880856192056,5,0.010416666666666666,480,16.80570617072471,0
1750213345.9977813,,,11.292009042995225,4,0.008333333333333333,480,16.68501028285542,0
1750213346.056523,,,11.351749604040897,4,0.008333333333333333,480,16.68501028285542,0
1750213346.1129692,,,13.105981227866423,4,0.008333333333333333,480,16.68501028285542,0
1750213346.1710153,,,11.362995923304688,4,0.008333333333333333,480,16.68501028285542,0
1750213346.2285337,,,13.540274385332225,6,0.0125,480,16.92814950669511,0
1750213346.288408,,,12.736629529847242,7,0.014583333333333334,480,17.05235136605133,0
1750213346.3465867,,,12.4505582775559,7,0.014583333333333334,480,17.05235136605133,0
1750213346.4048853,,,9.256774408914907,1,0.0020833333333333333,480,16.33329016801901,0
1750213346.4627397,,,12.656627858730694,6,0.0125,480,16.92814950669511,0
1750213346.5207763,,,10.74174629779413,5,0.010416666666666666,480,16.80570617072471,0
1750213346.57916,,,11.2169199266474,6,0.0125,480,16.92814950669511,0
1750213346.6380134,,,11.93265049068276,7,0.014583333333333334,480,17.05235136605133,0
1750213346.6970682,,,10.676894996521469,5,0.010416666666666666,480,16.80570617072471,0
1750213346.7555428,,,10.88507748911767,6,0.0125,480,16.92814950669511,0
1750213346.8142152,,,11.169947950418774,6,0.0125,480,16.92814950669511,0
1750213346.8719556,,,11.061416229363381,7,0.014583333333333334,480,17.05235136605133,0
1750213346.9304054,,,11.320161579827726,8,0.016666666666666666,480,17.178322370321055,0
1750213346.9887726,,,11.003788320854675,7,0.014583333333333334,480,17.05235136605133,0
1750213347.0472972,,,11.574496530027318,9,0.01875,480,17.30607266702547,0
1750213347.106357,,,11.310454697777324,9,0.01875,480,17.30607266702547,0
1750213347.1635797,,,12.743150943329333,10,0.020833333333333332,480,17.4356119092476,0
1750213347.2208796,,,9.911339500743956,8,0.016666666666666666,480,17.178322370321055,0
1750213347.2785387,,,11.168144130064043,8,0.016666666666666666,480,17.178322370321055,0
1750213347.336789,,,9.419135346949759,6,0.0125,480,16.92814950669511,0
1750213347.3969104,,,10.269174715381311,8,0.016666666666666666,480,17.178322370321055,0
1750213347.4558136,,,10.660381476720985,9,0.01875,480,17.30607266702547,0
1750213347.5141854,,,10.859426287575317,9,0.01875,480,17.30607266702547,0
1750213347.5719073,,,9.718792202825625,9,0.01875,480,17.30607266702547,0
1750213347.628385,,,8.395149200984093,7,0.014583333333333334,480,17.05235136605133,0
1750213347.6881242,,,8.58448505766092,7,0.014583333333333334,480,17.05235136605133,0
1750213347.7472336,,,8.87470980719899,8,0.016666666666666666,480,17.178322370321055,0
1750213347.812316,,,7.777637890129327,6,0.0125,480,16.92814950669511,0
1750213347.8761559,,,9.14199232324782,8,0.016666666666666666,480,17.178322370321055,0
1750213347.9345744,,,9.019322431381688,8,0.016666666666666666,480,17.178322370321055,0
1750213347.9916265,,,7.465190856121424,5,0.010416666666666666,480,16.80570617072471,0
1750213348.056001,,,8.770274801289467,8,0.016666666666666666,480,17.178322370321055,0
1750213348.1186023,,,8.314296260758574,6,0.0125,480,16.92814950669511,0
1750213348.1769865,,,7.607694358350486,6,0.0125,480,16.92814950669511,0
1750213348.2330842,,,7.406208298476322,5,0.010416666666666666,480,16.80570617072471,0
1750213348.2909644,,,7.9725207423679265,8,0.016666666666666666,480,17.178322370321055,0
1750213348.3481236,,,9.093818287992121,7,0.014583333333333334,480,17.05235136605133,0
1750213348.4048867,,,7.713506961941889,6,0.0125,480,16.92814950669511,0
1750213348.462386,,,7.56842225676268,5,0.010416666666666666,480,16.80570617072471,0
1750213348.5204268,,,5.453651173196434,2,0.004166666666666667,480,16.44881440154529,0
1750213348.5801878,,,7.2465664810871715,5,0.010416666666666666,480,16.80570617072471,0
1750213348.6395779,,,8.007058827495477,5,0.010416666666666666,480,16.80570617072471,0
1750213348.6975927,,,6.734115536278601,3,0.00625,480,16.566050334091077,0
1750213348.75642,,,8.87580752004046,6,0.0125,480,16.92814950669511,0
1750213348.815482,,,7.629139597734344,5,0.010416666666666666,480,16.80570617072471,0
1750213348.8747532,,,9.037025743985737,7,0.014583333333333334,480,17.05235136605133,0
1750213348.9361458,,,8.991628088723239,6,0.0125,480,16.92814950669511,0
1750213348.9957483,,,8.005324141005161,5,0.010416666666666666,480,16.80570617072471,0
1750213349.0555282,,,8.26155753372192,4,0.008333333333333333,480,16.68501028285542,0
1750213349.114594,,,5.453918888591261,1,0.0020833333333333333,480,16.33329016801901,0
1750213349.173916,,,5.484573517538863,1,0.0020833333333333333,480,16.33329016801901,0
1750213349.2334726,,,6.751537854149099,2,0.004166666666666667,480,16.44881440154529,0
1750213349.2931886,,,7.6550343714759705,4,0.008333333333333333,480,16.68501028285542,0
1750213349.3520463,,,6.302400932984185,2,0.004166666666666667,480,16.44881440154529,0
1750213349.4110441,,,6.340191745909912,1,0.0020833333333333333,480,16.33329016801901,0
1750213349.470708,,,6.998149517537705,1,0.0020833333333333333,480,16.33329016801901,0
1750213349.530952,,,5.782392322364039,1,0.0020833333333333333,480,16.33329016801901,0
1750213349.591809,,,7.547507282272406,4,0.008333333333333333,480,16.68501028285542,0
1750213349.6536002,,,6.294552294424399,2,0.004166666666666667,480,16.44881440154529,0
1750213349.7119443,,,5.570764499327822,0,0.0,480,16.219464941316733,0
1750213349.7699134,,,5.491169808997192,0,0.0,480,16.219464941316733,0
1750213349.8287325,,,5.920620714046805,1,0.0020833333333333333,480,16.33329016801901,0
1750213349.887887,,,6.462145720050955,3,0.00625,480,16.566050334091077,0
1750213349.94728,,,5.823776049015905,1,0.0020833333333333333,480,16.33329016801901,0
1750213350.0048456,,,9.047304674594038,8,0.016666666666666666,480,17.178322370321055,0
1750213350.0626416,,,5.912188625906744,2,0.004166666666666667,480,16.44881440154529,0
1750213350.1213064,,,6.962219479183005,4,0.008333333333333333,480,16.68501028285542,0
1750213350.1806426,,,5.840214498596666,3,0.00625,480,16.566050334091077,0
1750213350.2399788,,,7.488871504469529,5,0.010416666666666666,480,16.80570617072471,0
1750213350.298383,,,5.817984520808466,5,0.010416666666666666,480,16.80570617072471,0
1750213350.3566697,,,5.2554282846309945,3,0.00625,480,16.566050334091077,0
1750213350.4150224,,,6.142855518375683,5,0.010416666666666666,480,16.80570617072471,0
1750213350.4749036,,,5.541945325406836,5,0.010416666666666666,480,16.80570617072471,0
1750213350.5343413,,,4.940573326369581,4,0.008333333333333333,480,16.68501028285542,0
1750213350.5933733,,,5.556991485647387,4,0.008333333333333333,480,16.68501028285542,0
1750213350.6526883,,,5.1300082248371055,5,0.010416666666666666,480,16.80570617072471,0
1750213350.7113051,,,5.362828695839873,6,0.0125,480,16.92814950669511,0
1750213350.7695642,,,5.906141113770502,7,0.014583333333333334,480,17.05235136605133,0
1750213350.827697,,,5.368678926559433,6,0.0125,480,16.92814950669511,0
1750213350.8837082,,,5.697220884339785,7,0.014583333333333334,480,17.05235136605133,0
1750213350.9410827,,,5.926458352220536,7,0.014583333333333334,480,17.05235136605133,0
1750213350.9995954,,,5.219264527988223,7,0.014583333333333334,480,17.05235136605133,0
1750213351.0586948,,,3.581714512970464,5,0.010416666666666666,480,16.80570617072471,0
1750213351.1180017,,,4.928992212654393,7,0.014583333333333334,480,17.05235136605133,0
1750213351.174016,,,5.829027056008336,7,0.014583333333333334,480,17.05235136605133,0
1750213351.2336295,,,4.461340649122583,6,0.0125,480,16.92814950669511,0
1750213351.2933826,,,3.3723007487535597,4,0.008333333333333333,480,16.68501028285542,0
1750213351.3520057,,,3.602316328749829,5,0.010416666666666666,480,16.80570617072471,0
1750213351.4108212,,,3.550684315443597,5,0.010416666666666666,480,16.80570617072471,0
1750213351.4702492,,,2.7833879594318347,4,0.008333333333333333,480,16.68501028285542,0
1750213351.5285087,,,2.1198250782203516,4,0.008333333333333333,480,16.68501028285542,0
1750213351.5863788,,,3.527946013460941,7,0.014583333333333334,480,17.05235136605133,0
1750213351.6452293,,,3.045179285903565,5,0.010416666666666666,480,16.80570617072471,0
1750213351.7031536,,,1.729516142155532,2,0.004166666666666667,480,16.44881440154529,0
1750213351.7608728,,,3.241596075687781,6,0.0125,480,16.92814950669511,0
1750213351.818476,,,2.7035018137457953,4,0.008333333333333333,480,16.68501028285542,0
1750213351.8724487,,,5.516261899072994,7,0.014583333333333334,480,17.05235136605133,0
1750213351.9283423,,,5.226542801128389,7,0.014583333333333334,480,17.05235136605133,0
1750213351.9854686,,,3.2897424149073444,5,0.010416666666666666,480,16.80570617072471,0
1750213352.0426266,,,3.9648494031712715,5,0.010416666666666666,480,16.80570617072471,0
1750213352.0994737,,,4.293188384941999,5,0.010416666666666666,480,16.80570617072471,0
1750213352.1544492,,,7.3252337500531155,12,0.025,480,17.700093246707976,0
1750213352.2114992,,,2.6897703231504764,4,0.008333333333333333,480,16.68501028285542,0
1750213352.2667735,,,3.6663336690420465,5,0.010416666666666666,480,16.80570617072471,0
1750213352.3229537,,,3.5791730200497227,5,0.010416666666666666,480,16.80570617072471,0
1750213352.3802023,,,7.376312016110759,14,0.029166666666666667,480,17.971832933003625,0
1750213352.4365745,,,3.5439574255209862,5,0.010416666666666666,480,16.80570617072471,0
1750213352.494966,,,2.7940024643322303,4,0.008333333333333333,480,16.68501028285542,0
1750213352.5532653,,,0.07070639707253434,0,0.0,480,16.219464941316733,0
1750213352.613485,,,0.4499496995455914,1,0.0020833333333333333,480,16.33329016801901,0
1750213352.681864,,,1.936627264699176,3,0.00625,480,16.566050334091077,0
1750213352.7378068,,,1.802967057284576,3,0.00625,480,16.566050334091077,0
1750213352.7939174,,,1.3848744874107837,2,0.004166666666666667,480,16.44881440154529,0
1750213352.850796,,,2.0724836938893816,4,0.008333333333333333,480,16.68501028285542,0
1750213352.907281,,,1.9085337398577238,4,0.008333333333333333,480,16.68501028285542,0
1750213352.9631634,,,2.524431642500886,4,0.008333333333333333,480,16.68501028285542,0
1750213353.019295,,,1.98398389390303,4,0.008333333333333333,480,16.68501028285542,0
1750213353.0759883,,,3.3758163342337113,6,0.0125,480,16.92814950669511,0
1750213353.1320717,,,5.008337947409501,8,0.016666666666666666,480,17.178322370321055,0
1750213353.1893456,,,2.213340616746052,6,0.0125,480,16.92814950669511,0
1750213353.2473369,,,0.8598498663547858,4,0.008333333333333333,480,16.68501028285542,0
1750213353.304963,,,3.6191824668254924,6,0.0125,480,16.92814950669511,0
1750213353.3648982,,,12.179960958322937,10,0.020833333333333332,480,17.4356119092476,0
1750213353.424643,,,2.0649870527750593,5,0.010416666666666666,480,16.80570617072471,0
1750213353.4836059,,,1.9425253052536604,6,0.0125,480,16.92814950669511,0
1750213353.5443556,,,2.132532679845518,7,0.014583333333333334,480,17.05235136605133,0
1750213353.6051106,,,1.624218441516014,7,0.014583333333333334,480,17.05235136605133,0
1750213353.6640046,,,1.7623290198712809,5,0.010416666666666666,480,16.80570617072471,0
1750213353.7224917,,,1.7988820646395567,5,0.010416666666666666,480,16.80570617072471,0
1750213353.7773738,,,0.4326168243270416,3,0.00625,480,16.566050334091077,0
1750213353.8342252,,,0.2804844414863794,3,0.00625,480,16.566050334091077,0
1750213353.895064,,,0.9104051617846594,4,0.008333333333333333,480,16.68501028285542,0
1750213353.9566832,,,1.8114231164041925,5,0.010416666666666666,480,16.80570617072471,0
1750213354.0163083,,,1.1193344581826352,5,0.010416666666666666,480,16.80570617072471,0
1750213354.07641,,,0.30389153371494615,3,0.00625,480,16.566050334091077,0
1750213354.1363537,,,0.8137967791709642,3,0.00625,480,16.566050334091077,0
1750213354.1942656,,,2.539781714163013,4,0.008333333333333333,480,16.68501028285542,0
1750213354.2540226,,,3.7309245813283525,5,0.010416666666666666,480,16.80570617072471,0
1750213354.3121483,,,1.7002964463842432,4,0.008333333333333333,480,16.68501028285542,0
1750213354.3661108,,,3.7313969991604523,4,0.008333333333333333,480,16.68501028285542,0
1750213354.4241574,,,5.323289625709776,5,0.010416666666666666,480,16.80570617072471,0
1750213354.4826531,,,4.41053690889423,4,0.008333333333333333,480,16.68501028285542,0
1750213354.5438812,,,1.511297441017092,2,0.004166666666666667,480,16.44881440154529,0
1750213354.603937,,,2.2276713860458415,2,0.004166666666666667,480,16.44881440154529,0
1750213354.6643577,,,1.8095899143492673,1,0.0020833333333333333,480,16.33329016801901,0
1750213354.724181,,,3.0776189096438387,2,0.004166666666666667,480,16.44881440154529,0
1750213354.7833016,,,3.905418421269978,2,0.004166666666666667,480,16.44881440154529,0
1750213354.8428943,,,3.8194581771457194,2,0.004166666666666667,480,16.44881440154529,0
1750213354.9021418,,,2.5827113390879646,1,0.0020833333333333333,480,16.33329016801901,0
1750213354.9643955,,,2.2101467641414345,2,0.004166666666666667,480,16.44881440154529,0
1750213355.023022,,,2.298706255136871,2,0.004166666666666667,480,16.44881440154529,0
1750213355.0821922,,,4.5518768092459325,0,0.0,480,16.219464941316733,0
1750213355.1406603,,,4.008003724308757,1,0.0020833333333333333,480,16.33329016801901,0
1750213355.2004044,,,3.2668592348365593,2,0.004166666666666667,480,16.44881440154529,0
1750213355.2614062,,,2.6136123099954034,4,0.008333333333333333,480,16.68501028285542,0
1750213355.321509,,,11.18759913647763,1,0.0020833333333333333,480,16.33329016801901,0
1750213355.3772933,,,3.741069181977963,2,0.004166666666666667,480,16.44881440154529,0
1750213355.4369578,,,4.698680517299437,23,0.04791666666666667,480,19.285779830361324,0
1750213355.4981554,,,5.380270418443963,0,0.0,480,16.219464941316733,0
1750213355.55856,,,5.302967868041776,0,0.0,480,16.219464941316733,0
1750213355.620033,,,3.769161593019028,3,0.00625,480,16.566050334091077,0
1750213355.680943,,,4.819107094032319,2,0.004166666666666667,480,16.44881440154529,0
1750213355.7412398,,,7.1735284977565,1,0.0020833333333333333,480,16.33329016801901,0
1750213355.801124,,,7.351527134447366,2,0.004166666666666667,480,16.44881440154529,0
1750213355.8636415,,,6.349937491364962,1,0.0020833333333333333,480,16.33329016801901,0
1750213355.9279113,,,6.248565867611909,0,0.0,480,16.219464941316733,0
